name,espnId,season,INT,TD,YDS
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,1.0,0.0,6.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2023,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,1.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,1.0,0.0,20.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Aidan Hutchinson,4372099,2022,1.0,0.0,5.0
Aidan Hutchinson,4372099,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,1.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2023,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2022,1.0,1.0,12.0
Marshon Lattimore,3121421,2022,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,1.0,0.0,20.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,1.0,0.0,15.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,1.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Marshon Lattimore,3121421,2021,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2023,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,1.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,1.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2022,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,1.0,0.0,3.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,1.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Nick Scott,3116179,2021,0.0,0.0,0.0
Julian Stanford,15373,2022,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Julian Stanford,15373,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,1.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2023,0.0,0.0,0.0
Shaquill Griffin,3054026,2022,0.0,0.0,0.0
Shaquill Griffin,3054026,2022,0.0,0.0,0.0
Shaquill Griffin,3054026,2022,0.0,0.0,0.0
Shaquill Griffin,3054026,2022,0.0,0.0,0.0
Shaquill Griffin,3054026,2022,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Shaquill Griffin,3054026,2021,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,1.0,0.0,25.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2023,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
Nate Landman,4243181,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2023,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2022,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,1.0,0.0,35.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,1.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
A.J. Terrell,4239995,2021,1.0,0.0,7.0
A.J. Terrell,4239995,2021,0.0,0.0,0.0
Chris Lammons,3128630,2023,0.0,0.0,0.0
Chris Lammons,3128630,2023,0.0,0.0,0.0
Chris Lammons,3128630,2023,0.0,0.0,0.0
Chris Lammons,3128630,2023,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2022,0.0,0.0,0.0
Chris Lammons,3128630,2021,0.0,0.0,0.0
Chris Lammons,3128630,2021,0.0,0.0,0.0
Chris Lammons,3128630,2021,0.0,0.0,0.0
Chris Lammons,3128630,2021,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2023,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2023,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2023,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2023,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2023,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2022,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2021,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2021,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2021,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2021,0.0,0.0,0.0
Jordan Kunaszyk,4035866,2021,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Calijah Kancey,4427673,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,2.0,0.0,28.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,1.0,0.0,25.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2023,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2022,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Spillane,3129446,2021,0.0,0.0,0.0
Robert Beal Jr.,4259558,2023,0.0,0.0,0.0
Robert Beal Jr.,4259558,2023,0.0,0.0,0.0
Robert Beal Jr.,4259558,2023,0.0,0.0,0.0
Robert Beal Jr.,4259558,2023,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Jalen Dalton,3895834,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,1.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2022,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
Josh Bynes,14519,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2023,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2022,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,1.0,0.0,32.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
John Franklin-Myers,3120464,2021,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2023,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,1.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,1.0,0.0,18.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,1.0,0.0,31.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2022,0.0,0.0,0.0
Jaycee Horn,4362847,2021,0.0,0.0,0.0
Jaycee Horn,4362847,2021,1.0,0.0,13.0
Jaycee Horn,4362847,2021,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2023,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Josh Jobe,4372020,2022,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2023,0.0,0.0,0.0
Devin Harper,4038436,2022,0.0,0.0,0.0
Devin Harper,4038436,2022,0.0,0.0,0.0
Devin Harper,4038436,2022,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2023,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2022,0.0,0.0,0.0
Dayo Odeyingbo,4242659,2022,0.0,0.0,0.0
