name,espnId,season,FUM,LST,FF,FR,YDS,FTD,GP,2PTR,OFTD,DFTD
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tim Jones,4245131,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Aaron Robinson,4040979,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Aaron Robinson,4040979,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Robinson,4040979,2021,0.0,0.0,0.0,0.0,1.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2021,0.0,1.0,0.0
Brandon Powell,3115255,2021,0.0,1.0,0.0
Brandon Powell,3115255,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brandon Powell,3115255,2021,0.0,0.0,0.0,0.0,1.0,0.0
Brandon Powell,3115255,2021,0.0,1.0,0.0
Brandon Powell,3115255,2021,0.0,1.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
James Mitchell,4361988,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Adrian Amos,2582132,2021,0.0,0.0,0.0,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Jaydon Mickens,2978308,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jaydon Mickens,2978308,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Jaydon Mickens,2978308,2021,0.0,1.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Quintin Morris,4244049,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
J.J. Russell,4243366,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ja'Quan McMillian,4567462,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,1.0,1.0,13.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Rock Ya-Sin,3910229,2021,0.0,0.0,0.0,0.0,1.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Trey Palmer,4426407,2023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nick Thurman,3040031,2023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
