name,espnId,season,AG,ESPNWR,LNG,MISC,NTYDS,CMP,BIG,FD,FUM,LST,TGTS,TD,YDS,YAC,Y@C,YDS/G,REC,GP,OP,PTS,TP/G,TD,TYDS,SCRIM,2PTR,CMP,SCRIM/G,YDS/G,AVG
Kyren Williams,4430737,2022,0.0,15.0,10.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,18.0,-8.0,10.0,1.0,1.0,3.0,0.0,0.0,0.0,19.0,29.0,0.0,0.0,29.0,19.0,10.0
Kyren Williams,4430737,2022,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0
Kyren Williams,4430737,2022,0.0,8.0,3.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,-6.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,21.0,18.0,3.0
Kyren Williams,4430737,2022,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0
Kyren Williams,4430737,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,-4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rakim Jarrett,4429006,2023,0.0,46.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,41.0,20.0,21.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,41.0,41.0,41.0
Tommy Sweeney,3122818,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,3122818,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,3122818,2022,0.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,8.0,-1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
Tommy Sweeney,3122818,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,3122818,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,3122818,2021,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0
Tommy Sweeney,3122818,2021,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Tommy Sweeney,3122818,2021,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Tommy Sweeney,3122818,2021,0.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,10.0,20.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,10.0
Tommy Sweeney,3122818,2021,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,3.0,7.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,5.0
Tommy Sweeney,3122818,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,3122818,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,9.0,-2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,3.5
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.5
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,11.0,-5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,6.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,15.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,7.5
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0
C.J. Ham,4012556,2022,0.0,9.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0
C.J. Ham,4012556,2022,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0
C.J. Ham,4012556,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2022,0.0,67.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,47.0,27.0,20.0,47.0,4.0,1.0,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0.0,47.0,47.0,11.75
C.J. Ham,4012556,2021,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,5.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,4.5
C.J. Ham,4012556,2021,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
C.J. Ham,4012556,2021,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
C.J. Ham,4012556,2021,0.0,19.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,9.0,5.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0,1.0,14.0
C.J. Ham,4012556,2021,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0
C.J. Ham,4012556,2021,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,-6.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0
C.J. Ham,4012556,2021,0.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,2.0,25.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0
C.J. Ham,4012556,2021,0.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,7.0,6.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,4.333
C.J. Ham,4012556,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,4012556,2021,0.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,13.0,3.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0
C.J. Ham,4012556,2021,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,5.0,14.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0
C.J. Ham,4012556,2021,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0
C.J. Ham,4012556,2021,0.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0,8.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,6.5
C.J. Ham,4012556,2021,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
C.J. Ham,4012556,2021,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
Noah Gray,4240472,2023,0.0,46.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,31.0,22.0,9.0,31.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,10.333
Noah Gray,4240472,2023,0.0,53.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,38.0,27.0,11.0,38.0,3.0,1.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,38.0,38.0,12.667
Noah Gray,4240472,2023,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0
Noah Gray,4240472,2023,0.0,74.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,34.0,18.0,16.0,34.0,1.0,1.0,0.0,6.0,6.0,1.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0
Noah Gray,4240472,2023,0.0,31.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,21.0,7.0,14.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,21.0,21.0,10.5
Noah Gray,4240472,2023,0.0,24.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,11.0,3.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0,1.0,7.0
Noah Gray,4240472,2023,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,8.0
Noah Gray,4240472,2023,0.0,35.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,25.0,2.0,23.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,25.0,12.5
Noah Gray,4240472,2023,0.0,49.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,34.0,10.0,24.0,34.0,3.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,34.0,11.333
Noah Gray,4240472,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Gray,4240472,2023,0.0,45.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,30.0,17.0,13.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,10.0
Noah Gray,4240472,2023,0.0,42.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,6.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
Noah Gray,4240472,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Gray,4240472,2023,0.0,47.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,37.0,15.0,22.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0,37.0,18.5
Noah Gray,4240472,2023,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0
Noah Gray,4240472,2023,0.0,32.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,17.0,10.0,7.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,5.667
Noah Gray,4240472,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Gray,4240472,2022,0.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,2.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0
Noah Gray,4240472,2022,0.0,22.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,5.0,7.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,12.0,12.0,6.0
Noah Gray,4240472,2022,0.0,31.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,26.0,18.0,8.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0
Noah Gray,4240472,2022,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Noah Gray,4240472,2022,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,10.0,-3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,7.0
Noah Gray,4240472,2022,0.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,7.0,6.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,4.333
Noah Gray,4240472,2022,0.0,15.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,3.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,10.0
Noah Gray,4240472,2022,0.0,60.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,45.0,6.0,39.0,45.0,3.0,1.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,45.0,45.0,15.0
Noah Gray,4240472,2022,0.0,65.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,5.0,15.0,20.0,2.0,1.0,0.0,6.0,6.0,1.0,20.0,20.0,0.0,0.0,20.0,20.0,10.0
Noah Gray,4240472,2022,0.0,25.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,15.0,16.0,-1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,7.5
Noah Gray,4240472,2022,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,13.0,3.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,8.0
Noah Gray,4240472,2022,0.0,20.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,13.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0
