name,espnId,season,AG,ESPNRB,LNG,MISC,NTYDS,CMP,CAR,BIG,FD,FUM,LST,TD,YDS,YDS/G,STF,SYDSL,GP,OP,PTS,TP/G,TD,TYDS,SCRIM,2PTR,CMP,SCRIM/G,YDS/G,AVG
Velus Jones Jr.,4035693,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velus Jones Jr.,4035693,2022,0.0,33.0,18.0,0.0,33.0,33.0,2.0,0.0,2.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,38.0,0.0,0.0,38.0,33.0,16.5
Velus Jones Jr.,4035693,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Velus Jones Jr.,4035693,2022,0.0,6.0,7.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,3.0
Velus Jones Jr.,4035693,2022,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Velus Jones Jr.,4035693,2022,0.0,-15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0
Velus Jones Jr.,4035693,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,52.0,52.0,0.0
Velus Jones Jr.,4035693,2022,0.0,13.0,13.0,0.0,13.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0
Velus Jones Jr.,4035693,2022,0.0,77.0,42.0,0.0,42.0,42.0,1.0,0.0,1.0,0.0,0.0,1.0,42.0,42.0,0.0,0.0,1.0,1.0,6.0,6.0,1.0,42.0,70.0,0.0,0.0,70.0,42.0,42.0
Andy Dalton,14012,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Dalton,14012,2023,0.0,11.0,10.0,0.0,345.0,345.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,63.0,12.0,12.0,2.0,372.0,11.0,0.0,0.0,11.0,372.0,5.5
Andy Dalton,14012,2023,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Andy Dalton,14012,2022,0.0,-12.0,3.0,0.0,230.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,31.0,6.0,6.0,1.0,239.0,3.0,0.0,0.0,3.0,239.0,3.0
Andy Dalton,14012,2022,0.0,4.0,5.0,0.0,185.0,185.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,32.0,6.0,6.0,1.0,191.0,4.0,0.0,0.0,4.0,191.0,0.571
Andy Dalton,14012,2022,0.0,0.0,0.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,6.0,6.0,1.0,162.0,0.0,0.0,0.0,0.0,162.0,0.0
Andy Dalton,14012,2022,0.0,21.0,14.0,0.0,382.0,382.0,4.0,0.0,2.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,51.0,24.0,24.0,4.0,382.0,21.0,0.0,0.0,21.0,382.0,5.25
Andy Dalton,14012,2022,0.0,0.0,0.0,0.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,12.0,12.0,2.0,229.0,0.0,0.0,0.0,0.0,229.0,0.0
Andy Dalton,14012,2022,0.0,5.0,3.0,0.0,187.0,187.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,35.0,6.0,6.0,1.0,215.0,5.0,0.0,0.0,5.0,215.0,2.5
Andy Dalton,14012,2022,0.0,1.0,1.0,0.0,158.0,158.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,32.0,6.0,6.0,1.0,175.0,1.0,0.0,0.0,1.0,175.0,0.333
Andy Dalton,14012,2022,0.0,-2.0,-1.0,0.0,226.0,226.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,30.0,18.0,18.0,3.0,258.0,-2.0,0.0,0.0,-2.0,258.0,-1.0
Andy Dalton,14012,2022,0.0,21.0,10.0,0.0,218.0,218.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,225.0,21.0,0.0,0.0,21.0,225.0,5.25
Andy Dalton,14012,2022,0.0,1.0,1.0,0.0,212.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,6.0,6.0,1.0,230.0,1.0,0.0,0.0,1.0,230.0,1.0
Andy Dalton,14012,2022,0.0,1.0,2.0,0.0,135.0,135.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,12.0,12.0,2.0,152.0,1.0,0.0,0.0,1.0,152.0,0.5
Andy Dalton,14012,2022,0.0,-1.0,-1.0,0.0,91.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,91.0,-1.0,0.0,0.0,-1.0,91.0,-1.0
Andy Dalton,14012,2022,0.0,-2.0,-1.0,0.0,165.0,165.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,203.0,-2.0,0.0,0.0,-2.0,203.0,-1.0
Andy Dalton,14012,2022,0.0,2.0,2.0,0.0,163.0,163.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,27.0,6.0,6.0,1.0,173.0,2.0,0.0,0.0,2.0,173.0,2.0
Andy Dalton,14012,2021,0.0,-2.0,9.0,0.0,191.0,191.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,219.0,13.0,0.0,0.0,13.0,219.0,6.5
Andy Dalton,14012,2021,0.0,25.0,14.0,0.0,73.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,81.0,25.0,0.0,0.0,25.0,81.0,12.5
Andy Dalton,14012,2021,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0
Andy Dalton,14012,2021,0.0,0.0,0.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,201.0,0.0
Andy Dalton,14012,2021,0.0,11.0,9.0,0.0,321.0,321.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,328.0,11.0,0.0,0.0,11.0,328.0,1.833
Andy Dalton,14012,2021,0.0,6.0,6.0,0.0,223.0,223.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,235.0,6.0,0.0,0.0,6.0,235.0,3.0
Andy Dalton,14012,2021,0.0,14.0,9.0,0.0,176.0,176.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,187.0,14.0,0.0,0.0,14.0,187.0,4.667
Andy Dalton,14012,2021,0.0,7.0,7.0,0.0,273.0,273.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,332.0,7.0,0.0,0.0,7.0,332.0,7.0
Tony Jones Jr.,4046676,2023,0.0,5.0,5.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0
Tony Jones Jr.,4046676,2023,0.0,104.0,6.0,0.0,34.0,34.0,12.0,0.0,4.0,0.0,0.0,2.0,34.0,34.0,0.0,0.0,1.0,12.0,12.0,12.0,2.0,34.0,34.0,0.0,0.0,34.0,34.0,2.833
Tony Jones Jr.,4046676,2023,0.0,31.0,19.0,0.0,31.0,31.0,8.0,0.0,2.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,31.0,52.0,0.0,0.0,52.0,31.0,3.875
Tony Jones Jr.,4046676,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones Jr.,4046676,2023,0.0,2.0,4.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,2.0,0.667
Tony Jones Jr.,4046676,2023,0.0,13.0,13.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0
Tony Jones Jr.,4046676,2023,0.0,10.0,10.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,21.0,0.0,0.0,21.0,10.0,10.0
Tony Jones Jr.,4046676,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones Jr.,4046676,2022,0.0,8.0,6.0,0.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,20.0,8.0,4.0
Tony Jones Jr.,4046676,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones Jr.,4046676,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones Jr.,4046676,2022,0.0,14.0,7.0,0.0,14.0,14.0,7.0,0.0,3.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,14.0,32.0,0.0,0.0,32.0,14.0,2.0
Tony Jones Jr.,4046676,2022,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0
Tony Jones Jr.,4046676,2021,0.0,50.0,9.0,0.0,50.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,50.0,53.0,0.0,0.0,53.0,50.0,4.545
Tony Jones Jr.,4046676,2021,0.0,7.0,6.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,2.333
Tony Jones Jr.,4046676,2021,0.0,12.0,7.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,22.0,12.0,6.0
Tony Jones Jr.,4046676,2021,0.0,8.0,3.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,5.0,8.0,2.667
Tony Jones Jr.,4046676,2021,0.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.667
Tony Jones Jr.,4046676,2021,0.0,27.0,11.0,0.0,27.0,27.0,16.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,27.0,27.0,1.688
Tony Jones Jr.,4046676,2021,0.0,10.0,5.0,0.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,29.0,10.0,1.667
Tony Jones Jr.,4046676,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jones Jr.,4046676,2021,0.0,6.0,4.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,3.0
Tony Jones Jr.,4046676,2021,0.0,-2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,-2.0
Tony Jones Jr.,4046676,2021,0.0,22.0,6.0,0.0,22.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,3.143
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,34.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,42.0,42.0,0.0,0.0,42.0,42.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,65.0,65.0,0.0,0.0,65.0,65.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,61.0,61.0,0.0,0.0,61.0,61.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0
Dalton Schultz,3117256,2023,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,130.0,130.0,0.0,0.0,130.0,130.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0.0,71.0,71.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,58.0,58.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,61.0,61.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,19.0,19.0,0.0
Dalton Schultz,3117256,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,42.0,42.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,62.0,62.0,0.0
Dalton Schultz,3117256,2022,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,49.0,49.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,74.0,74.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,54.0,54.0,0.0,0.0,54.0,54.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,22.0,22.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,2.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,33.0,33.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,0.0,87.0,87.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,43.0,43.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,2.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0
Dalton Schultz,3117256,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,33.0,33.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,18.0,18.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,80.0,80.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,58.0,58.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,79.0,79.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,79.0,79.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,11.0,11.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,54.0,54.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,53.0,53.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,46.0,46.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,0.0,43.0,43.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0,67.0,67.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,82.0,82.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,54.0,0.0,0.0,54.0,54.0,0.0
Dalton Schultz,3117256,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,21.0,21.0,0.0
Josh Downs,4688813,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0
Josh Downs,4688813,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,37.0,37.0,0.0
